,title,wos,clean_abstract
203,An urban energy balance-guided machine learning approach for synthetic nocturnal surface Urban Heat Island prediction: A heatwave event in Naples,WOS:000704385400009,southern european functional urban area fuas increasingly subject heatwave hw event calling ticipated measure in urban context strategy require thorough standing built response incoming solar radiation e urban energy balance cycle implication urban heat island uhi effect despite readily available diurnal land surface temperature lst data provide meaningful picture uhi midlatitudes fuas on contrary mid morning satellite overpass characterized absence significant surface uhi suhi signal corre sponding period day urban rural air temperature difference typically negative conversely nocturnal high resolution lst data rarely available in energy balance based machine learning ap proach explored considering local zone lcz describe daily cycle heat flux component predict nocturnal suhi hw event while urban rural spatial outline visible diurnal thermal image become apparent latent storage heat flux map built infrastructure take heat day released back atmosphere night whereas vegetation land sur face loose diurnal heat evapotranspiration for lst prediction model random forest rf approach implemented rf result show model accurately predicts lst ensuring mean square error inferior 0 1 k both latent storage heat flux component together lcz classification important ex planatory variable nocturnal lst prediction supporting adoption energy balance approach in fu ture location time series data shall trained tested providing efficient local urban monitoring tool situ air temperature observation available
204,"Smart Window Structures Based on Highly Conductive, Transparent Metal Nanomeshes and Thermochromic Perovskite Films",WOS:000915767500001,smart window energy efficient window whose optical transparency switched highly transparent opaque state response incident solar illumination transparent conductive metal nanomesh nm film promising candidate thermochromic smart window due excellent thermal conductivity high optical transparency near infrared wavelength outstanding stability in zno au al2o3 nm film periodicity 200 370 nm reported zno au al2o3 nm film 370 nm periodicity exhibit transmittance 90 550 nm sheet resistance lower 20 ohm sq 1 based standard figure merit structure outperforms current state art nm film here integration zno au al2o3 nm film thermochromic perovskite smart window also demonstrated transparency smart window structure manipulated transient resistive heating trigger thermochromic transition opaque state maintained solely 1 sun am 1 5 g illumination adaptive low power activated fast switching smart window structure open new pathway toward practical application real world
205,The potential of Blue-Green infrastructure as a climate change adaptation strategy: a systematic literature review,WOS:000748827500010,blue green infrastructure bgi consists natural semi natural system implemented mitigate impact urban area including elevated air temperature flooding state art present recent bgi identifying critically evaluating published study considered urban heat island mitigation stormwater management potential benefit thirty two record included majority study published 2015 finding indicate bgi effectively control urban runoff mitigates urban heat literature slightly focused stormwater management urban heat island mitigation among bgi study blue blue green roof focused one benefit time e thermal hydrologic performance consider promoting multiple benefit simultaneously two third selected study performed large urban scale computer modelling sensor monitoring predominant assessment method compared typical green infrastructure gi design perspective many crucial question bgi performance particularly smaller urban scale remain unanswered future continue explore performance bgi considering identified gap
206,ENERGY USE AND TEMPERATURE HABITUATION: EVIDENCE FROM HIGH FREQUENCY THERMOSTAT USAGE DATA,WOS:000459637100023,using micro level thermostat data 27 000 u s household analyze home heating cooling decision respond weather response greater extreme heat extreme cold persist least 30 day exposure due part transaction cost also change intrinsic preference failure understand habit lead u overestimate impact short term policy nudge underestimate long run impact small change higher frequency estimate behavior responds weather improve understanding affect mean temperature also variance
207,Automatically Modulated Thermoresponsive Film Based on a Phase-Changing Copolymer,WOS:000703532600008,thermoresponsive material particular exhibiting switchable optical transmittance via temperature widely used different application if required temperature within seasonal temperature change transmittance would consume low energy autonomous here solid state thermoresponsive phase changing copolymer tpcc film demonstrated large transmittance modulation room hot temperature 28 degree
208,Climate adaptation research on the energy-saving design of gymnasiums in cold regions,WOS:000331032800048,energy saving design must based regional condition take gymnasium cold region northeast china object analyzing temperature humidity wind rainfall climatic condition cold region china combining characteristic gymnasium based field model simulation data analysis result via mutual relationship energy saving strategy construction technique gymnasium proposes envelope insulation solar utilization natural ventilation related strategy adopted gymnasium cold region northeast china cope local climatic condition
209,Spatial-scale dependent risk factors of heat-related mortality: A multiscale geographically weighted regression analysis,WOS:000709830000005,extreme heat leading cause weather related human mortality throughout much world posing significantly heavy burden development healthy sustainable city to effectively reduce heat health risk better understanding risk factor targeted intervention necessary however little examined different risk factor heat related mortality operate varying spatial scale here present novel application multiscale geographically weighted regression gwr approach explore scale effect underlying risk factor using hong kong case find hybrid global local process via multiscale gwr yield better fit heat related mortality risk model using gwr ordinary least square ols approach predictor variable categorized scale effect global variable e age education attainment socioeconomic status intermediate variable e work place birth place language local variable e thermal environment low come these finding enrich understanding spatial scale dependent risk factor heat related mortality shed light importance hierarchical policy making site specific planning process effective heat hazard mitigation strategy
210,Expanding ocean food production under climate change,WOS:000796039400003,a human population demand food grow 1 ocean called provide increasing amount seafood although fishery reform advance offshore aquaculture hereafter mariculture could increase production 2 true future seafood depends human response 3 here investigated whether coordinated reform fishery mariculture could increase seafood production per caput find adaptive fishery reform necessary insufficient maintain global seafood production per caput even aggressive reduction greenhouse gas emission however potential sustainable mariculture increase seafood per caput vast could increase seafood production per caput severe emission scenario these increase contingent fishery reform continued advance feed technology establishment effective mariculture governance best practice furthermore dramatically curbing emission essential reducing inequity increasing reform efficacy mitigating risk unaccounted analysis although challenge ocean ability meet growing food demand ocean could produce food currently swift ambitious action reduce emission reform capture fishery expand sustainable mariculture operation
211,Using heat refuges in heatwave emergencies,WOS:000841441000020,in heatwaves deadly natural hazard predicted increase frequency intensity result heatwaves directly connected human health heat related illness heat exhaustion heat stroke vulnerable people particularly without effective cooling home high risk illness death heatwaves heat refuge typically air conditioned cooled building designated site provide respite safety extreme heat commonly used northern hemisphere vulnerable people heatwaves le prevalent in heat refuge tend managed local council part local planned measure discus development heat refuge strategy blacktown city local government area western sydney blacktown city higher summer average temperature coastal sydney caused local geography urban heat island effect limit inflow cooler coastal wind draft blacktown city heat refuge strategy based key component disaster risk reduction including risk assessment early warning system emergency management planning evacuation centre community participation
212,A novel method for building air conditioning energy saving potential pre-estimation based on thermodynamic perfection index for space cooling,WOS:000840036600001,construction energy consumption cec 35 entire energy consumption ec 50 cooler air conditioner practical cooling ec relevant dynamic thermal performance cooler air conditioner analyzing difference cooling efficiency energy saving potential esp equipment significant cutting building ec using concept thermodynamic perfectness thermal model refrigeration equipment established analyze deviation ideal refrigeration cycle at time explore internal connection energy conservation adaptability five typical city different thermal zone selected dynamic load model office building established cooling ec throughout year city simulated separately preliminary result show thermodynamic perfectness single valued function relationship cooling efficiency guangzhou highest cooling demand total cooling load 14 3 higher wuhan cooling ec lower wuhan through establishment thermodynamic model preliminary application calculation cooling esp different climatic region chinese summer greatly important usage air conditioner
213,"Comprehensive Assessment of Thermal Comfort and Indoor Environment of Traditional Historic Stilt House, a Case of Dong Minority Dwelling, China",WOS:000694474800001,stilt house one representative chinese architecture among national minority traditional dwelling located mountainous region whose characterized hot summer cold winter moreover widely distributed southeast asian country thailand lao cambodia etc well tropic like hawaii guam these kind dwelling unique architectural aesthetic well high adaptability however remote location rapid disappearance urbanization study focused real indoor environment thermal comfort more study engaged architectural aesthetic space pattern in based measurement evaluation residential natural lighting ventilation air quality thermal comfort traditional stilt dong village house air temperature humidity co2 pm2 5 concentration wind speed direction variable monitored analyzed result show inhabitant higher thermal comfort urban resident natural ventilation meanwhile humidity dong stilt dwelling reach satisfactory level within 24 h except morning period satisfaction acoustic environment need improved via reasonable structural maintenance
214,Goal and technology path of CO2 mitigation in China's cement industry: from the perspective of co-benefit,WOS:000384626400028,concept co benefit negotiation topic co2 mitigation attracts worldwide attention including china coping energy saving technology common measure co2 abatement generally lead co benefit local air pollution lap lap emission generated combustion carbonic fuel along co2 however technological dimension technology induce opposite effect co benefit co2 lap specific industry sector precalcinating line shaft kiln two type technology adopted clinker calcinating procedure cement industry example former consume le energy emit dust nox later a result overall co benefit lap reduction cement industry uncertain consequently aim assessing overall co benefit although may negative co benefit co2 mitigation policy dust nox so2 emission china cement industry aggregately establishing bottom optimization model basis type technology called technology system cement production co2 mitigation goal represented reduction rate regarded constraint input model in order investigate evolution co benefit technology path co2 mitigation goal hundred reduction rate selected randomly range 0 5 10 5 lower bound 0 5 reveals co2 emission reduction reached cement industry existing political constraint without extra co2 mitigation goal upper bound 10 5 greatest reduction rate model could derive feasible solution according change technology penetration rate co2 goal tightens could evaluate cost effective technology perspective co benefit they vertical milling precalcinating line scale 7000 10 000 ton day roll squeezer belonging main production technology mpt utilization cement grinding aid multi channel coal burner belonging affiliated energy saving technology aes combination bag filter electrostatic precipitator ultra low nox burning technology belonging pollution control technology pct with respect evolution co benefit air pollution co2 reduction rate 2 3 co benefit dust so2 reduction exist nox rate 2 3 co benefit three pollutant exist a practically referable goal co2 mitigation rate short mid term approximately 5 5 view following three consideration co benefit augment co2 reduction rate increase b total cost increase co2 abatement goal becomes stricter
215,Building-integrated heat pipe photovoltaic/thermal system for use in Hong Kong,WOS:000414819900033,heat pipe high efficiency heat transfer device widely used solar application in innovative building integrated heat pipe photovoltaic thermal bihp pvt system offer electricity generation service water pre heating space air conditioning load reduction investigated firstly dynamic model developed heat pipe photovoltaic thermal hp pvt system numerical accuracy confirmed experimental validation then annual performance bihp pvt system evaluated case hong kong based typical weather condition simulation result show annual overall heat transmission external wall reduced le quarter normal practice annual water heating efficiency electricity generation efficiency around 35 10 respectively overall electricity saving 315 kw h year per unit fa ade surface area in addition attractive energy performance bihp pvt system present larger adaptability
216,Estimation and validation of daily global solar radiation by day of the year-based models for different climates in China,WOS:000459365600086,day year based dyb model achieve great accuracy daily global solar radiation estimation without specific meteorological element many empirical model em machine learning ml method proposed dyb model however number comparative study based diverse climate limited in grand total 14 dyb model established estimate daily global solar radiation based measured data 1994 2015 35 meteorological station six zone china detailed task follows 1 seven em seven ml model trained solar radiation estimation 2 a new em two novel ml model proposed e hybrid 3rd order polynomial sine wave model adaptive neuro fuzzy inference system anfis optimized chaotic firefly algorithm cfa anfis optimized whale optimization algorithm simulated annealing roulette wheel selection woasar 3 four statistical indicator utilized compare model best model station decided 4 discus model parameter variance six specific station different zone comparison result demonstrate superb estimation precision adaptability newly proposed model
217,Climate change and future energy consumption in UK housing stock,WOS:000275005000006,examines likely effect gas electricity consumption carbon emission heating cooling system existing dwelling 2080 assuming widespread uptake cooling system area highly sensitive myriad possible input thus hold wide range predicted outcome however general trend found showing significant sensitivity ventilation rate u value occupant behaviour location heating demand still dominant cooling demand uk dwelling 2080s based ukcip02 a1f1 weather scenario a national worst case scenario 2050s show 10 megatonne co2 emission saving present level largely due 20 reduction gas consumption practical application balance heating cooling demand cause modest change co2 first anticipated despite first perception future energy use housing heating appears remain major load rather cooling even 2080s these prediction future co2 emission useful building industry planning appropriate proportionate mitigation measure also prediction change future energy demand housing sector interest energy provider considering future demand heating cooling may feed larger bottom energy model
218,Comparative Study on the Cooling Effects of Green Space Patterns in Waterfront Build-Up Blocks: An Experience from Shanghai,WOS:000594192600001,different structural pattern waterfront green space network built area different synergistic cooling characteristic city aim determine kind spatial structure morphology waterfront green space offer good cooling effect combined three different typical pattern shanghai a multidimensional spatial influence variable system based cooling effect constructed describe spatial structural morphological factor green space network envi met 4 3 software developed michael bruse bochum german used simulate microclimate distribution data combined boosted regression tree brt model correlation analysis method result showed network level distance water body connectivity green space stronger cooling correlation orientation green corridor consistent summer monsoon larger cooling effect range in term spatial morphology vegetation sky view factor svf vegetation surface albedo vsalbedo important correlation air temperature t green corridor 20 25 width largest marginal effect cooling these result provide useful guidance urban adaptive planning design
219,Climatic division based on frosting characteristics of air source heat pumps,WOS:000571218200015,applicability common defrost technology depends easy air source heat pump frost local condition at time degree frost formation air source heat pump outdoor unit mainly affected local climatic condition therefore proposes concept frosting degree hour used specifically characterize impact climatic condition air source heat pump frost in order make analysis calculation frosting degree hour accurate carried collection actual operation data air source heat pump winter many city china through selection analysis actual operating data data fitting method used analyze different variable characteristic temperature difference evaporation temperature outdoor dry bulb temperature system different power type obtained finally according analysis frosting degree hour different characteristic temperature difference combined frost characteristic air source heat pump different power type 275 city china climatic division performed provide reference adaptive design air source heat pump development defrost control strategy
220,Leveraging the Opportunities of Wind for Cities through Urban Planning and Design: A PRISMA Review,WOS:000856708600001,wind utilized passive ventilation mechanical power since antiquity a abundant renewable resource today wind increasingly seen critical resource help tackle issue associated rapid urbanization mitigation improving thermal comfort providing clean energy improving air quality reducing carbon emission despite growing importance wind invaluable resource city wind context urban planning design relatively understudied area aim explore mean city benefit wind way urban planning design help deliver benefit adopts systematic literature methodological approach finding disclosed improving urban wind environment via sound urban planning design may enhance urban ventilation energy performance b better urban ventilation energy performance enable city become positive net zero relieve urgent crisis
221,Energy saving potential and environmental benefit analysis of application of balcony for residence in the hot summer and cold winter area of China,WOS:000621059900006,increasing fossil energy demand carbon emission pose significant challenge world according adaptability design balcony open type changsha evaluates energy saving potential economic environmental feasibility installing balcony living room considering effect balcony orientation air conditioning type economic viability analyzed using construction cost balcony extra market price residence balcony paid holder respectively environmental feasibility assessment mainly adopts co2 emission payback period index annual electricity saving percentage split type air conditioner living room facing four orientation balcony 6 7 12 3 and balcony investment payback period facing east west orientation le 50 year based construction cost it better environmental benefit co2 emission payback period balcony facing four orientation 10 4 24 6 year considering living room constructed balcony feasible dweller use gas boiler adopting radiant floor system heating perspective economic co2 emission
222,Thermal performance of a reversible multiple-glazing roof filled with two PCM,WOS:000766032500013,glazed roof increasingly used modern building integrating multiple glazing envelope pcm passive solar utilization system reduce energy consumption building latent heat storage however traditional pcm filled glazed envelope still poor thermal performance thermal regulation well adaptability in work innovative reversible multiple glazing roof integrated two pcm silica aerogel low e glass proposed numerical performed explore thermal performance across season cold daqing china new roof without low e glass investigated compared traditional air filled multiple glazing roof influence melting temperature thickness proportion two pcm thermal performance roof analyzed and energy economy comparison new roof traditional roof full life performed result indicate new glazed roof provide excellent thermal performance summer winter economic feasibility taking traditional roof reference energy saving rate achieve 14 08 summer 33 74 winter respectively total cost saved 217 yuan 2 full life
223,Electricity for groundwater use: constraints and opportunities for adaptive response to climate change,WOS:000325247100050,globally groundwater use intensifying meet demand irrigation urban supply industrialization instance electrical power generation in response hydroclimatic variability surface water substituted groundwater must viewed strategic resource in sense supply electricity pumping policy tool additionally planning mitigation must consider co2 emission resulting pumping examines influence electricity supply pricing groundwater irrigation resulting emission specific reference mexico water energy perfect storm night time power supply tariff already subsidized rate agricultural groundwater use caused mexican farmer increase pumping reversing important water electricity conservation gain achieved indiscriminate groundwater pumping including virtual water export agricultural produce threatens long term sustainability aquifer non agricultural water us stream aquifer interaction sustain riparian ecosystem emission resulting agricultural groundwater pumping mexico estimated 3 6 total national emission equivalent emission transporting agricultural produce market concludes assessment energy water trend coupled policy future address challenge
224,Combining EnergyPlus and CFD to predict and optimize the passive ventilation mode of medium-sized gymnasium in subtropical regions,WOS:000711751500004,thermal stratification considered common large space building constitutes complex indoor thermal environment gymnasium in consideration combined effect wind pressure thermal buoyancy natural ventilation efficiency work combining building energy modeling bem computational fluid dynamic cfd evaluate impact climatic condition building form natural ventilation medium sized gymnasium subtropical region ventilation efficiency peak time 13 00 15 00 significantly higher valley time 08 00 indicates thermal buoyancy play positive role air rate ach wind velocity condition thermal pressure form low inlet high outlet higher adaptability using adaptive predicted mean vote apmv evaluate comfort combining result effectiveness predict passive ventilation mode quarter there large operating time range 71 35 similar 100 medium sized gymnasium subtropical region apply passive ventilation mode transition season spring autumn thermal comfort condition sport area better spectator area on hand operating time range show 36 96 64 93 summer peak time comfort exceeds upper limit standard value since sport crowd stronger thermal endurance sitting crowd possible achieve higher range energy saving effectively controlling operation time power consumption air conditioning measure non event time consideration use spectator area hot summer
225,Influence of outdoor temperature on the indoor environment and thermal adaptation in Chinese residential buildings during the heating season,WOS:000373863300013,relationship outdoor temperature indoor comfort temperature naturally ventilated building close linear relationship complex heated cooled building to explore influencing mechanism outdoor temperature indoor air temperature thermal winter field study thermal comfort residential building heating system heating season conducted three northern city china subjective questionnaire survey objective site measurement performed simultaneously every field survey result indicated indoor temperature affected outdoor extent even condition space heating when outdoor temperature 10 degree
226,"Urban Heat Projections in a Changing Climate: Washington, DC, Case Study",WOS:000447252200003,shown elevate urban temperature intensify extreme heat event raise heat exposure risk city characterizing future trend level heat related problem important order city plan initiate appropriate adaptation proposes method project urban heat island uhi effect heat wave using asynchronous regional regression model arrm statistically downscales coupled model intercomparison project phase 5 cimp5 simulation local observation a case illustrates application proposed method using washington dc data projection based highest greenhouse gas concentration scenario representative concentration pathway rcp 8 5 indicate continually increasing trend heat wave washington dc 21st century lowest concentration scenario rcp 2 6 lead slight decay heat wave half century increase uhi effect projected rcp 8 5 stronger hot temperature weaker low temperature whereas uhi effect projected rcp 2 6 stay present
227,Numerical heat transfer modeling and climate adaptation analysis of vacuum-photovoltaic glazing,WOS:000774187300009,vacuum photovoltaic vpv glazing attracted much attention due excellent thermal insulation performance ability utilize solar energy however simulation model established based actual product rarely validated experiment in four layer cdte based vpv glazing developed corresponding numerical heat transfer model established integration dynamic power generation model numerical model validated result window program guarded hot box experiment afterward validated model employed analyze energy power generation performance vpv glazing diverse zone china harbin beijing changsha guangzhou kunming used representative city numerical simulation result indicate u value proposed vpv glazing 0 89 w 2 k good agreement experimental result compared normal double glazing average energy reduction achieved vpv glazing air conditioning season 128 kwh 2 23 kwh 2 45 kwh 2 52 kwh 2 harbin beijing changsha guangzhou respectively in addition average annual power output vpv glazing harbin beijing changsha guangzhou kunming 47 kwh 2 48 kwh 2 34 kwh 2 36 kwh 2 45 kwh 2 respectively numerical model developed used energy saving potential analysis optimization vpv glazing different meteorological condition result could provide guidance effective application vpv glazing
228,"In situ air temperature and humidity measurements over diverse land covers in Greenbelt, Maryland, November 2013-November 2015",WOS:000384319200001,a change time ever increasing need quantify changing mitigation strategy implemented urban area disproportionate amount warming due part conductive property concrete asphalt surface surface albedo heat capacity lack water etc make urban environment nasa science investigation working group goddard space flight center greenbelt md conducted collect temperature humidity data 15 min interval 12 site center these site represent major surface type center asphalt building roof grass field forest rain garden data show strong distinction thermal property surface center difference average value center compared local meteorological station data submitted oak ridge national laboratory distributed active archive center ornl daac archival comma separated value csv file format carroll et al 2016 found following link http daac ornl gov cgi bin dsviewer pl ds_id 1319
229,Indoor thermal environments in Chinese residential buildings responding to the diversity of climates,WOS:000419407500068,china diversity climate unique historic national heating policy greatly affect indoor thermal environment occupant thermal response quantitatively analyzes data large scale field across country conducted 2008 2011 residential building cover nine typical city located five zone including severe cold sc cold
230,Influence of adaptive energy saving techniques on office buildings located in cities of the Iberian Peninsula,WOS:000508361800062,use setpoint temperature based adaptive comfort algorithm method used energy saving technique knowing relationship inhabitable room specific crucial user especially global warming context analysis influence en 15251 2007 en 16798 1 2019 ashrae 55 2017 standard office building located 65 city effect considered energy performance current 2050 2100 scenario also 780 dynamic simulation performed cluster analysis carried determine similarity relationship among various zone result show model en 16798 1 2019 standard option achieving greater energy saving current future scenario use energy greatly reduced zone characterized greater cooling energy consumption moreover difference energy consumption adaptive model city year generated cluster presented difference among city scenario required considered future intervention transition towards goal proposed european union 2050
231,"OPTIMIZATION STRATEGY OF INDOOR THERMAL ENVIRONMENT FOR TRADITIONAL RESIDENCE IN DONGTAI, CHINA",WOS:000682519600023,optimization indoor thermal environment traditional residence designed meet need traditional building development strategy effective time ratio obtained based consultant analysis meteorological data dongtai city through field investigation evaluation mutual confirmation local traditional residential experience concludes dongtai traditional residential building focus winter indoor cold also solve problem summer hot high indoor humidity according main cause poor indoor thermal environment dongtai traditional residential building passive design strategy proposed analysis software suggested use passive solar energy high performance enclosure structure given priority optimization strategy sunshade ventilation moisture proof treatment taken account provide basis protection renewal local traditional residential building
232,"Differences in Radiative Forcing, Not Sensitivity, Explain Differences in Summertime Land Temperature Variance Change Between CMIP5 and CMIP6",WOS:000763473200008,how summertime temperature variability warming important implication mitigation cmip5 simulation indicate compound risk extreme hot temperature western europe warming increasing temperature variance cmip6 simulation however indicate moderate increase temperature variance covary warming to explore intergenerational discrepancy cmip result decompose change monthly temperature variance arising change sensitivity forcing change forcing variance across model sensitivity increase local warming cmip5 cmip6 average rate 5 7 3 7 7 9 95
233,Scale-dependent interactions between tree canopy cover and impervious surfaces reduce daytime urban heat during summer,WOS:000463936900060,a city warm need strategy increase detailed understanding cooling effect land cover across continuum spatial scale necessary guide management decision asked tree canopy cover impervious surface cover interact influence daytime nighttime summer air temperature effect vary spatial scale land cover data analyzed 10 30 60 90 radius a bicycle mounted measurement system used sample air temperature every 5 along 10 transects similar 7 km length sampled 3 12 time spanning range impervious tree canopy cover 0 100 midsized city upper midwest united state variability daytime air temperature within urban landscape averaged 3 5 degree
234,Thermal comfort in interior and semi-open spaces of rural folk houses in hot-humid areas,WOS:000423004900029,semi open space key element adaptive design rural folk house important place rural resident perform daily activity hot humid area in year long thermal comfort field survey conducted rural folk house 11 rural area guangdong province hot humid area southern china subjective response resident recorded via questionnaire ambient environment parameter measured result show air speed greater relative humidity lower semi open space clothing insulation survey respondent varied indoor operative temperature 0 27 1 2 clo non summer season remained steady 0 30 clo summer season thermal neutral acceptable preferred indoor operative temperature determined interior semi open space summer non summer compared interior space thermal neutral temperature 0 6 1 3 degree
235,"Does hot weather affect work-related injury? A case-crossover study in Guangzhou, China",WOS:000438327900006,background despite increasing concern health effect extent worker affected hot weather well documented aim investigate association high temperature work related injury using data large subtropical city china method used worker compensation claim identify work related injury guangzhou china 2011 2012 to feature heat effect period restricted warm season guangzhou 1 may 31 october conducted time stratified case crossover examine association ambient outdoor temperature including daily maximum minimum temperature case work related injury relationship assessed using conditional poisson regression model result overall total 5418 worker compensation claim included period both maximum minimum temperature significantly associated work related injury association varied subgroup one degree
236,Development of future weather data using global warming projection: Research on future weather data for designing building and equipment which are adaptable to climate change,WOS:000452476300018,it would useful building designer consider future using building thermal simulation construct building adaptable global warming future weather data including future change needed input data conduct building thermal simulation in report method produce hourly future weather data presented method combine real current hourly weather data result model hourly future weather data 833 station 2040s 2090s developed applied heat load calculation office building
237,Climate finance readiness: A review of institutional frameworks and policies in Kenya,WOS:000754493400001,a significant increase low carbon investment required limit global warming le 2 degree
238,Identification of heat risk patterns in the U.S. National Capital Region by integrating heat stress and related vulnerability,WOS:000319309000007,increase number severity weather extreme including excessive heat potentially associated highlighted need risk assessment risk reduction measure extreme heat event focus consistently reported leading cause weather related mortality united state recent year in order fully understand impact potential analyze risk individual component spatially temporally varying pattern heat multidimensional characteristic vulnerability considered in present composite index aggregating factor ass heat related risk u s national capital region 2010 reveals risk pattern part driven geographic variation vulnerability generally showing clear difference high risk urban area wide area low risk suburban rural environment pattern particularly evident core center area around district columbia largely characterized high index value despite experienced peak heat stress compared region metropolitan area aim set framework local level heat stress risk assessment provide valuable input decision support planning well emergency manager aiming risk reduction optimization resource distribution
239,A curiosity driven approach to air-conditioning on the Arabian Peninsula: Comparing the accounts of three resident groups in Qatar,WOS:000525779200011,assumption people surrounded air cooled meet presumed need encourages undifferentiated disengaged relationship local everyday life it also leading huge growing level energy consumption one important challenge therefore identify existing variation culture might harnessed fighting spread assumption examining different group see relationship air conditioning could part doha capital qatar provides excellent place explore potential strategy air conditioning eagerly adopted qatari nationalisation oil gas reserve soon made wealthiest people world in recent year however local official started consider social environmental benefit way living desert heat report project sought produce engaging body evidence comparing older qatari national expatriate professional younger qatari national spoke ongoing relationship air conditioning in reflects different way defining purpose empirical human geography highlight continued value curious hitherto unknown subjectivity await u field in case despite popularity conceptually informed analysis cultural study air conditioning critical commentator position relevant account urban region
240,Thermal adaptive models in the residential buildings in different climate zones of Eastern China,WOS:000400212400003,adaptive comfort standard become main stream comfort considered optional choice natural ventilated building international thermal comfort standard however international adaptive model suitable evaluate thermal level climate to explore thermal adaptive ability develop thermal comfort model different zone field study thermal comfort 120 residential building summer winter conducted 12 city representative four zone eastern china those data gathered using instantaneous subjective questionnaire survey objective site measurement result showed predicted neutral temperature based mt winter four zone lower predicted neutral temperature based pmv vice versa summer clothing mainly affected indoor temperature severe cold however affected outdoor temperature warmer climate clothing adjustment obvious warmer colder warmer smaller yearly temperature difference higher sensitivity neutral temperature outdoor temperature adaptive model hot summer cold winter zone hscw hot summer warmer winter zone hsww used predict comfort temperature natural ventilated building two zone different zone develop thermal adaptive model these finding provide support theory serve reference design natural ventilated building
241,"Climatic Strategies of Indoor Thermal Environment for Residential Buildings in Yangtze River Region, China",WOS:000288325800011,yangtze river valley situated within hot summer cold winter zone resident region china would require hvac system alleviate thermal comfort condition although tempered design code dbj50 071 2007 energy efficiency a 1 year survey 200 residential home carried eight city covering breadth region acceptable temperature range resident area 16 3 28 1 degree
242,A quantitative study of the climate-responsive design strategies of ancient timber-frame halls in northern China based on field measurements,WOS:000389087300029,risk global warming depletion fossil fuel call examination traditional building shown satisfactory adaptability although vernacular dwelling received considerable attention study investigate building type in thermal environment ancient timber frame hall northern china investigated based field measurement obtain evidence traditional ecological ideology related strategy a one main type public building ancient china six typical hall different orientation opening ceiling similar spatial scale material selected air temperature relative humidity rh air speed surface temperature globe temperature typical summer winter day measured result show indoor air temperature ancient hall free running condition fluctuated 22 52 29 46 degree
243,Energy-Saving Smart Windows with HPC/PAA Hybrid Hydrogels as Thermochromic Materials,WOS:000703338600114,hydroxypropyl cellulose hpc hydrogel exhibit thermal responsive transparency due temperature sensitive miscible immiscible transition making promising thermochromic material fabricating energy saving smart window however transition temperature named lower critical solution temperature lcst high building window application also challenging reduce lcst comfortable room temperature range e g 26 28 degree
244,Towards the quantification of energy demand and consumption through the adaptive comfort approach in mixed mode office buildings considering climate change,WOS:000461407200014,heating ventilating air conditioning hvac system represent one highest energy consumption office building they traditionally based fixed setpoint temperature working hour disregard outdoor condition use natural ventilation coupled hvac system frequently proposed considering global tendency towards reducing energy consumption building building working mixed mode instead full air conditioned mode adaption development usually lead decrease energy consumption however consensus comfort threshold difficult predict energy demand consumption considering global warming focus quantifying application adaptive comfort control mode mixed mode office building it consists using daily setpoint temperature based adaptive thermal comfort approach present future scenario result show 74 6 reduction energy demand 59 7 drop energy consumption adaptive comfort control implemented model accim applied current scenario result also establish accim resilient despite fact increase energy demand consumption expected reduction energy demand range respect baseline model 31 0 currently 39 1 2080 energy consumption change 40 2 62 0 2080
245,Delimitation of Urban Hot Spots and Rural Cold Air Formation Areas for Nocturnal Ventilation Studies Using Urban Climate Simulations,WOS:000845698000001,due global warming conservation enhancement urban ventilation synoptically calm hot weather condition receiving increasing attention resilient urban regional planning transport cool air rural surroundings city local wind nighttime important alleviation urban heat island intensity heat load particular a simple statistical method objectively identifies urban thermal hot spot area rural cold air formation thermodynamic urban model simulation described applied aschaffenburg medium sized town located hilly terrain south central delimitated hot spot nocturnal cold air formation area influenced local land cover also surrounding landscape heterogeneity surface energy exchange atmospheric mixing process result illustrate limitation hot spot cool spot estimation method based purely analysis classified land cover data nocturnal backward airflow trajectory thermal hot spot city forward trajectory rural area substantial cold air formation calculated determine cold air formation area contributing ventilation advective cooling thermal hot spot it found nocturnal ventilation mechanism bound municipal boundary highlight need regional cooperation urban described method provides guidance urban regional planner order protect important cold air formation area e g urban sprawl applied impact planning scenario option improvement extension method discussed
246,"The coupled effect of temperature, humidity, and air movement on human thermal response in hot-humid and hot-arid climates in summer in China",WOS:000550148800010,apart temperature relative humidity rh air velocity v also affect human thermal comfort especially hothumid hot arid region to explore coupling effect temperature humidity air movement human thermal response summer two long term field study conducted beihai typical hot humid region china turpan typical hot arid region china 610 1080 valid datasets obtained respectively result show resident hot arid region higher tolerance hot environment compared resident hothumid region within temperature range resident hothumid region want cooler temperature compared resident hot arid region variation rh much influence human thermal sensation thermal comfort thermal acceptability hothumid climate however hot arid climate humidity show opposite effect thermal sensation human body different thermal environment in slightly warm environment 30 degree
